time,open,high,low,close,volume
2021-10-26 10:00:00,149.09,150.84,149.06,149.63,10821607
2021-10-26 09:00:00,148.889,149.15,148.269,149.08,232740
2021-10-26 08:00:00,148.85,149.11,148.84,149.08,102543
2021-10-26 07:00:00,149.12,149.12,148.81,148.83,28182
2021-10-26 06:00:00,149.13,149.15,148.82,149.08,32432
2021-10-26 05:00:00,148.87,149.48,148.65,149.15,52804
2021-10-25 20:00:00,148.47,148.6,148.4,148.6,51117
2021-10-25 19:00:00,148.49,148.54,148.45,148.49,20116
2021-10-25 18:00:00,148.55,148.67,148.45,148.46,58576
2021-10-25 17:00:00,148.64,148.9,147.77,148.58,3732024
2021-10-25 16:00:00,148.7,148.78,148.42,148.65,6833094
2021-10-25 15:00:00,148.8,148.96,148.6328,148.69,3952340
2021-10-25 14:00:00,148.97,149.08,148.71,148.79,3405941
2021-10-25 13:00:00,148.525,149.08,148.2727,148.965,5672140
2021-10-25 12:00:00,148.075,148.52,147.83,148.52,5924898
2021-10-25 11:00:00,148.36,148.44,147.6211,148.0787,7098024
2021-10-25 10:00:00,148.42,149.37,147.92,148.345,8912962
2021-10-25 09:00:00,148.35,148.64,148.15,148.42,397726
2021-10-25 08:00:00,148.41,148.6,148.11,148.56,76252
2021-10-25 07:00:00,148.53,148.63,148.32,148.36,37129
2021-10-25 06:00:00,148.61,148.62,148.47,148.52,21910
2021-10-25 05:00:00,148.5,148.85,148.45,148.61,27817
2021-10-22 20:00:00,148.59,148.62,148.43,148.46,25055
2021-10-22 19:00:00,148.47,148.61,148.43,148.57,31500
2021-10-22 18:00:00,148.55,148.57,148.41,148.48,81890
2021-10-22 17:00:00,148.69,148.7,148.55,148.55,1922235
2021-10-22 16:00:00,149.11,149.18,148.64,148.69,8761931
2021-10-22 15:00:00,148.94,149.6716,148.8923,149.105,5088385
2021-10-22 14:00:00,149.11,149.3,148.9,148.93,5971327
2021-10-22 13:00:00,148.945,149.48,148.78,149.11,5501958
2021-10-22 12:00:00,149.5403,149.65,148.64,148.95,8220637
2021-10-22 11:00:00,149.87,150.17,149.32,149.54,9335703
2021-10-22 10:00:00,149.71,150.18,148.845,149.865,10213336
2021-10-22 09:00:00,149.9799,150.1129,149.107,149.6999,397552
2021-10-22 08:00:00,149.71,150.1,149.6,149.72,192925
2021-10-22 07:00:00,149.66,149.75,149.6,149.75,15140
2021-10-22 06:00:00,149.54,149.75,149.46,149.69,20388
2021-10-22 05:00:00,149.23,149.93,149.13,149.59,25344
2021-10-21 20:00:00,149.17,149.33,149.14,149.15,52559
2021-10-21 19:00:00,149.1,149.37,149.1,149.19,58467
2021-10-21 18:00:00,149.28,149.34,149.06,149.1899,82274
2021-10-21 17:00:00,149.48,149.99,149.21,149.31,2007569
2021-10-21 16:00:00,149.05,149.64,149.05,149.46,9055447
2021-10-21 15:00:00,148.46,149.1,148.37,149.04,4624424
2021-10-21 14:00:00,148.57,148.6,148.37,148.46,3947842
2021-10-21 13:00:00,149.2799,149.41,147.87,148.57,11934420
2021-10-21 12:00:00,149.315,149.52,149.1,149.273,5921419
2021-10-21 11:00:00,149.36,149.62,149.09,149.31,7278695
2021-10-21 10:00:00,148.8,149.6,148.71,149.3689,12674072
2021-10-21 09:00:00,148.6799,148.95,148.6,148.8,371328
2021-10-21 08:00:00,148.85,148.95,148.61,148.65,113202
2021-10-21 07:00:00,148.93,148.98,148.85,148.85,7720
2021-10-21 06:00:00,148.87,148.95,148.87,148.95,7111
2021-10-21 05:00:00,148.92,148.99,148.75,148.83,9509
2021-10-20 20:00:00,148.95,149.06,148.82,148.88,48736
2021-10-20 19:00:00,149.09,149.1199,148.95,148.95,24159
2021-10-20 18:00:00,149.07,149.07,149.01,149.05,31409
2021-10-20 17:00:00,149.26,149.38,148.96,149.08,1149263
2021-10-20 16:00:00,148.815,149.42,148.75,149.345,8732417
2021-10-20 15:00:00,148.485,148.86,148.44,148.81,4010314
2021-10-20 14:00:00,149.19,149.26,148.12,148.48,6986839
2021-10-20 13:00:00,149.675,149.7,149.03,149.2,4865857
2021-10-20 12:00:00,149.23,149.74,149.065,149.6721,7328507
2021-10-20 11:00:00,148.995,149.485,148.7,149.2288,9596317
2021-10-20 10:00:00,148.64,149.7539,148.62,148.99,11789756
2021-10-20 09:00:00,148.53,148.77,148.46,148.65,346565
2021-10-20 08:00:00,148.68,148.76,148.46,148.53,98447
2021-10-20 07:00:00,148.7,148.76,148.64,148.76,11130
2021-10-20 06:00:00,148.59,148.75,148.48,148.72,17397
2021-10-20 05:00:00,148.58,148.66,148.43,148.58,25147
2021-10-19 20:00:00,148.62,148.66,148.55,148.6,84921
2021-10-19 19:00:00,148.7,148.73,148.53,148.66,57996
2021-10-19 18:00:00,148.79,148.83,148.62,148.71,76657
2021-10-19 17:00:00,148.76,148.86,148.64,148.81,4095836
2021-10-19 16:00:00,148.67,148.8373,148.26,148.78,9358348
2021-10-19 15:00:00,148.845,148.88,148.335,148.675,5442960
2021-10-19 14:00:00,148.875,149.045,148.715,148.845,5211180
2021-10-19 13:00:00,148.52,148.92,148.37,148.87,6708344
2021-10-19 12:00:00,148.9201,149.17,148.22,148.52,10846000
2021-10-19 11:00:00,147.789,149.04,147.6417,148.9264,16780442
2021-10-19 10:00:00,147.22,147.89,146.55,147.78,13849308
2021-10-19 09:00:00,147.4,147.64,147.21,147.24,456669
2021-10-19 08:00:00,147.33,147.63,147.29,147.4,184841
2021-10-19 07:00:00,147.21,147.5,147.2,147.44,29891
2021-10-19 06:00:00,147.19,147.22,147.09,147.2,14074
2021-10-19 05:00:00,146.79,147.19,146.79,147.17,28837
2021-10-18 20:00:00,146.63,146.8,146.63,146.79,58877
2021-10-18 19:00:00,146.84,146.85,146.55,146.63,287670
2021-10-18 18:00:00,146.62,146.84,146.55,146.84,162191
2021-10-18 17:00:00,146.55,146.79,146.55,146.65,4943219
2021-10-18 16:00:00,146.32,146.84,146.24,146.54,12832677
2021-10-18 15:00:00,145.885,146.39,145.71,146.3221,6473707
2021-10-18 14:00:00,145.225,146.055,144.96,145.885,10906774
2021-10-18 13:00:00,145.4,145.48,145.07,145.2226,5036972
2021-10-18 12:00:00,144.83,145.52,144.8297,145.3901,10854869
2021-10-18 11:00:00,144.32,144.88,144.17,144.83,10611982
2021-10-18 10:00:00,144.11,144.46,143.16,144.315,13259436
2021-10-18 09:00:00,144.6,144.89,144.0,144.15,2407975
2021-10-18 08:00:00,144.27,144.87,144.25,144.64,114117
2021-10-18 07:00:00,144.3,144.32,144.0,144.2,26060
2021-10-18 06:00:00,144.21,144.4,144.16,144.32,16470
2021-10-18 05:00:00,144.39,144.39,144.04,144.25,24003
2021-10-15 20:00:00,144.82,144.97,144.81,144.95,35773
2021-10-15 19:00:00,144.8599,144.9,144.8,144.81,18749
2021-10-15 18:00:00,144.9,144.92,144.84,144.86,49715
2021-10-15 17:00:00,144.84,144.95,144.7,144.89,2824045
2021-10-15 16:00:00,144.64,144.895,144.2801,144.83,11196372
2021-10-15 15:00:00,144.4114,144.67,144.36,144.635,5351074
2021-10-15 14:00:00,144.222,144.52,144.04,144.415,5169762
2021-10-15 13:00:00,143.7301,144.27,143.67,144.2275,6368524
2021-10-15 12:00:00,144.3735,144.44,143.66,143.735,6899689
2021-10-15 11:00:00,144.335,144.39,143.8,144.3739,11418355
2021-10-15 10:00:00,144.11,144.69,143.495,144.3316,12456073
2021-10-15 09:00:00,144.1699,144.37,143.401,144.11,410643
2021-10-15 08:00:00,144.1,144.38,144.04,144.18,115181
2021-10-15 07:00:00,144.18,144.29,144.1,144.14,20682
2021-10-15 06:00:00,144.1,144.21,144.0,144.21,22370
2021-10-15 05:00:00,143.91,144.23,143.89,144.17,33368
2021-10-14 20:00:00,143.84,143.99,143.83,143.94,48139
2021-10-14 19:00:00,143.79,143.89,143.76,143.85,27488
2021-10-14 18:00:00,143.78,143.86,143.78,143.8,42370
2021-10-14 17:00:00,143.76,144.0,143.2167,143.79,7088937
2021-10-14 16:00:00,143.85,143.86,143.34,143.7554,10730116
2021-10-14 15:00:00,143.59,143.88,143.445,143.85,5018921
2021-10-14 14:00:00,143.52,143.64,143.33,143.5953,4760929
2021-10-14 13:00:00,143.19,143.61,143.17,143.52,6189840
2021-10-14 12:00:00,142.86,143.22,142.64,143.19,7282423
2021-10-14 11:00:00,142.7718,143.29,142.7,142.86,10978452
2021-10-14 10:00:00,142.27,142.87,141.51,142.7798,10937389
2021-10-14 09:00:00,142.13,142.5,141.74,142.27,632604
2021-10-14 08:00:00,141.79,142.22,141.72,142.13,200563
2021-10-14 07:00:00,141.95,142.02,141.77,141.77,15391
2021-10-14 06:00:00,141.94,142.09,141.89,141.92,14662
2021-10-14 05:00:00,141.71,142.06,141.7,142.06,39319
2021-10-13 20:00:00,141.05,141.255,141.03,141.24,40560
2021-10-13 19:00:00,140.96,141.12,140.84,141.01,47276
2021-10-13 18:00:00,140.88,140.94,140.82,140.91,43394
2021-10-13 17:00:00,140.91,140.98,140.83,140.9,3271820
2021-10-13 16:00:00,140.37,141.03,140.271,140.96,10486937
2021-10-13 15:00:00,140.45,140.99,140.19,140.375,8720703
2021-10-13 14:00:00,140.02,140.677,140.0,140.435,6250640
2021-10-13 13:00:00,140.12,140.148,139.8,140.02,5596882
2021-10-13 12:00:00,139.8,140.1354,139.2,140.125,10386984
2021-10-13 11:00:00,139.73,140.1832,139.5,139.805,11573440
2021-10-13 10:00:00,140.49,141.5512,139.56,139.73,13877349
2021-10-13 09:00:00,140.4701,141.157,140.03,140.51,951423
2021-10-13 08:00:00,140.4,140.89,140.05,140.61,388934
2021-10-13 07:00:00,140.56,141.1,140.26,140.26,45390
2021-10-13 06:00:00,140.45,140.75,140.26,140.59,36280
2021-10-13 05:00:00,140.2,140.72,139.93,140.5,79251
2021-10-12 20:00:00,139.55,139.68,139.5,139.63,175221
2021-10-12 19:00:00,139.41,139.58,139.38,139.53,150777
2021-10-12 18:00:00,139.91,141.51,139.36,139.4301,404583
2021-10-12 17:00:00,141.46,141.56,139.27,139.91,5819707
2021-10-12 16:00:00,141.97,142.005,141.0401,141.46,11521769
2021-10-12 15:00:00,141.89,142.48,141.8001,141.96,5097623
2021-10-12 14:00:00,141.85,142.11,141.63,141.8953,5263983
2021-10-12 13:00:00,142.3,142.98,141.8,141.85,8703823
2021-10-12 12:00:00,141.54,142.31,141.54,142.3,6726951
2021-10-12 11:00:00,141.885,142.29,141.42,141.53,10833960
2021-10-12 10:00:00,143.18,143.45,141.885,141.885,9995382
2021-10-12 09:00:00,143.02,143.44,142.9,143.21,610127
2021-10-12 08:00:00,143.01,143.22,142.9,143.0,174842
2021-10-12 07:00:00,142.75,143.0,142.66,143.0,18823
2021-10-12 06:00:00,142.46,142.8,142.4,142.7,26865
2021-10-12 05:00:00,142.3,142.5,142.2,142.35,135663
2021-10-11 20:00:00,142.53,142.63,142.49,142.59,52739
2021-10-11 19:00:00,142.6,142.64,142.5,142.53,29727
2021-10-11 18:00:00,142.59,142.6,142.54,142.6,40928
2021-10-11 17:00:00,142.81,142.82,142.5,142.58,1317273
2021-10-11 16:00:00,143.41,143.53,142.75,142.8,8352096
2021-10-11 15:00:00,143.58,143.84,143.23,143.41,5102953
2021-10-11 14:00:00,144.055,144.055,143.38,143.5867,6237632
2021-10-11 13:00:00,144.43,144.4599,143.86,144.0675,5612011
2021-10-11 12:00:00,144.45,144.7,144.34,144.43,7716652
2021-10-11 11:00:00,143.93,144.81,143.93,144.445,13055019
2021-10-11 10:00:00,142.13,144.0,141.81,143.93,9585297
2021-10-11 09:00:00,141.9001,142.25,141.65,142.12,1185377
2021-10-11 08:00:00,141.9,142.19,141.73,141.92,176454
2021-10-11 07:00:00,142.4,142.4,141.81,141.85,60923
2021-10-11 06:00:00,142.26,142.46,142.22,142.38,16041
2021-10-11 05:00:00,142.05,142.49,142.03,142.18,38111
2021-10-08 20:00:00,142.85,142.91,142.8,142.81,34571
2021-10-08 19:00:00,142.9,142.93,142.85,142.86,19271
2021-10-08 18:00:00,142.96,142.99,142.86,142.9,29495
2021-10-08 17:00:00,142.9,143.27437,142.75,142.95,3666443
2021-10-08 16:00:00,143.0601,143.34,142.783,143.01,8433330
2021-10-08 15:00:00,142.87,143.4,142.8301,143.065,5367789
2021-10-08 14:00:00,142.975,143.06,142.56,142.865,5312476
2021-10-08 13:00:00,143.02,143.25,142.8,142.97,5388817
2021-10-08 12:00:00,143.29,143.49,142.95,143.0101,6439722
2021-10-08 11:00:00,143.18,143.96,143.07,143.285,9438279
2021-10-08 10:00:00,144.09,144.18,143.0601,143.1823,8694876
2021-10-08 09:00:00,143.3301,144.35,143.05,144.05,805398
2021-10-08 08:00:00,143.0,143.49,143.0,143.44,100061
2021-10-08 07:00:00,143.05,143.19,143.0,143.05,9975
2021-10-08 06:00:00,142.66,143.05,142.6,143.05,7477
2021-10-08 05:00:00,143.24,143.27,142.65,142.7,48856
2021-10-07 20:00:00,143.38,143.59,143.3,143.55,70304
2021-10-07 19:00:00,143.25,143.39,143.2,143.38,41640
2021-10-07 18:00:00,143.25,143.27,143.16,143.19,23426
2021-10-07 17:00:00,143.24,143.307194,142.98,143.2,1482281
2021-10-07 16:00:00,143.545,143.84,143.0,143.28,9660913
2021-10-07 15:00:00,143.945,144.0,143.425,143.54,5440328
2021-10-07 14:00:00,144.04,144.17,143.91,143.9433,5011564
2021-10-07 13:00:00,144.13,144.14,143.625,144.045,5295528
2021-10-07 12:00:00,144.01,144.15,143.545,144.12,6852688
2021-10-07 11:00:00,143.845,144.215,143.78,144.0,11379848
2021-10-07 10:00:00,143.4,143.85,142.72,143.845,11392697
2021-10-07 09:00:00,143.71,143.85,143.25,143.4,639451
2021-10-07 08:00:00,143.38,143.85,143.26,143.7,259524
2021-10-07 07:00:00,143.42,143.5,142.92,143.37,56815
2021-10-07 06:00:00,143.38,143.5,143.3,143.41,10871
2021-10-07 05:00:00,143.25,143.68,143.14,143.48,67431
2021-10-06 20:00:00,142.5,142.77,142.4,142.49,151347
2021-10-06 19:00:00,142.15,142.5,142.13,142.49,71240
2021-10-06 18:00:00,142.13,142.19,142.0,142.13,183445
2021-10-06 17:00:00,142.0,142.17,141.86,142.14,2039976
2021-10-06 16:00:00,141.15,142.15,141.09,141.97,11000633
2021-10-06 15:00:00,140.91,141.66,140.72,141.165,7997851
2021-10-06 14:00:00,139.85,140.92,139.56,140.9111,9085450
2021-10-06 13:00:00,140.39,140.415,139.715,139.85,7653047
2021-10-06 12:00:00,140.285,140.455,139.585,140.3901,9064949
2021-10-06 11:00:00,139.12,140.68,138.37,140.3,16419757
2021-10-06 10:00:00,139.499,140.18,138.96,139.12,13380364
2021-10-06 09:00:00,139.1296,141.1495,138.9,141.1495,582842
2021-10-06 08:00:00,138.92,139.49,138.89,139.45,327671
2021-10-06 07:00:00,138.85,139.01,138.68,138.99,47956
2021-10-06 06:00:00,139.08,139.14,138.75,138.85,57238
2021-10-06 05:00:00,139.48,139.5,138.97,139.1,84054
2021-10-05 20:00:00,141.14,141.14,140.81,140.85,65859
2021-10-05 19:00:00,141.05,141.14,141.05,141.14,28887
2021-10-05 18:00:00,141.04,141.08,140.95,141.01,34128
2021-10-05 17:00:00,141.11,141.25,140.75,141.0,4664911
2021-10-05 16:00:00,141.995,142.12,140.91,141.1,11667079
2021-10-05 15:00:00,141.99,142.24,141.87,141.995,5890046
2021-10-05 14:00:00,141.95,142.12,141.59,141.995,6541332
2021-10-05 13:00:00,141.5301,142.01,141.33,141.941,9167873
2021-10-05 12:00:00,140.54,141.5499,140.49,141.535,12385397
2021-10-05 11:00:00,139.82,140.57,139.58,140.5402,12952539
2021-10-05 10:00:00,139.71,140.4,139.36,139.82,10879120
2021-10-05 09:00:00,139.56,139.8,139.4,139.7,351433
2021-10-05 08:00:00,139.52,139.81,139.33,139.55,254043
2021-10-05 07:00:00,139.96,139.97,139.31,139.47,42850
2021-10-05 06:00:00,139.67,139.97,139.62,139.81,33976
2021-10-05 05:00:00,139.43,139.79,139.01,139.68,36572
2021-10-04 20:00:00,139.42,139.48,139.14,139.14,89252
2021-10-04 19:00:00,139.22,139.5,139.21,139.41,87925
2021-10-04 18:00:00,139.24,139.24,139.15,139.21,64658
2021-10-04 17:00:00,139.14,139.35,139.14,139.21,1650981
2021-10-04 16:00:00,138.95,141.27,138.47,139.19,17248249
2021-10-04 15:00:00,138.56,139.22,138.53,138.945,10363073
2021-10-04 14:00:00,138.515,138.98,138.27,138.56,8481109
2021-10-04 13:00:00,139.23,139.25,138.31,138.5199,10784670
2021-10-04 12:00:00,139.11,139.5,138.63,139.239,12463326
2021-10-04 11:00:00,140.72,140.8844,138.837,139.11,16862688
2021-10-04 10:00:00,141.9551,142.21,140.24,140.73,10792570
2021-10-04 09:00:00,141.5499,142.2,141.24,141.99,630497
2021-10-04 08:00:00,141.59,141.84,141.23,141.53,198258
2021-10-04 07:00:00,141.46,141.7,141.21,141.6,25845
2021-10-04 06:00:00,141.63,141.84,141.4,141.5,28848
2021-10-04 05:00:00,141.46,141.83,141.35,141.62,26208
2021-10-01 20:00:00,142.55,142.6,142.5,142.58,30858
2021-10-01 19:00:00,142.53,142.56,142.5,142.52,15490
2021-10-01 18:00:00,142.53,142.58,142.49,142.55,47111
2021-10-01 17:00:00,142.65,142.65,142.05,142.53,3524597
2021-10-01 16:00:00,142.0537,142.92,141.9,142.64,15460101
2021-10-01 15:00:00,141.36,142.18,141.29,142.06,8339602
2021-10-01 14:00:00,140.44,141.553,140.295,141.35,7434436
2021-10-01 13:00:00,140.32,140.81,140.065,140.421,7852026
2021-10-01 12:00:00,140.06,140.42,139.5675,140.3144,11715737
2021-10-01 11:00:00,140.54,140.69,139.1101,140.06,18420819
2021-10-01 10:00:00,141.8,142.04,140.24,140.53,12855277
2021-10-01 09:00:00,142.0,142.28,141.21,141.79,992465
2021-10-01 08:00:00,141.2,142.3,141.15,142.0,521216
2021-10-01 07:00:00,140.75,141.34,140.75,141.34,64604
2021-10-01 06:00:00,140.65,140.85,140.64,140.75,56698
2021-10-01 05:00:00,140.72,141.3,140.53,140.59,53153
