time,open,high,low,close,volume
2021-10-21 18:00:00,226.3,226.49,224.73,225.26,63867
2021-10-21 17:00:00,226.92,227.7,225.8,226.29,688585
2021-10-21 16:00:00,225.97,227.11,225.9295,226.86,3131088
2021-10-21 15:00:00,225.55,226.09,225.42,225.9683,1048720
2021-10-21 14:00:00,226.3,226.34,225.47,225.5301,1245209
2021-10-21 13:00:00,224.94,226.35,224.91,226.32,2634265
2021-10-21 12:00:00,225.04,225.47,224.03,224.93,2060519
2021-10-21 11:00:00,222.77,225.26,222.76,225.03,4271210
2021-10-21 10:00:00,220.37,223.12,220.37,222.79,2573812
2021-10-21 09:00:00,220.4001,220.7,219.8,220.6961,37222
2021-10-21 08:00:00,220.36,220.52,219.8,219.8,13601
2021-10-21 07:00:00,220.5,220.52,220.17,220.17,2351
2021-10-21 06:00:00,220.05,220.56,219.71,220.56,2604
2021-10-21 05:00:00,220.2,220.2,219.75,220.07,2972
2021-10-20 20:00:00,220.55,220.75,220.4,220.4,6875
2021-10-20 19:00:00,220.83,220.83,220.55,220.75,9278
2021-10-20 18:00:00,220.79,220.86,220.52,220.85,8619
2021-10-20 17:00:00,221.03,221.1,220.4,220.85,207489
2021-10-20 16:00:00,220.475,221.09,220.22,221.08,1899390
2021-10-20 15:00:00,221.07,221.43,220.33,220.47,1385829
2021-10-20 14:00:00,221.78,221.92,219.82,221.0825,1584628
2021-10-20 13:00:00,222.26,222.29,221.51,221.77,940398
2021-10-20 12:00:00,221.91,222.43,221.09,222.24,1929963
2021-10-20 11:00:00,223.06,223.7488,221.83,221.905,3070310
2021-10-20 10:00:00,222.8,224.33,222.16,223.0818,2553281
2021-10-20 09:00:00,222.7002,223.0,222.3,222.892,28968
2021-10-20 08:00:00,222.88,222.93,222.4,222.5,11589
2021-10-20 07:00:00,222.68,222.85,222.5,222.5,1935
2021-10-20 06:00:00,221.99,222.35,221.99,222.35,684
2021-10-20 05:00:00,222.35,222.35,222.2,222.2,872
2021-10-19 20:00:00,222.75,223.09,222.61,222.95,9320
2021-10-19 19:00:00,222.7,222.87,222.6,222.84,4946
2021-10-19 18:00:00,222.79,222.87,222.52,222.68,12640
2021-10-19 17:00:00,222.9,223.3,222.68,222.68,460850
2021-10-19 16:00:00,222.27,223.17,222.25,222.94,2396558
2021-10-19 15:00:00,223.56,223.79,222.13,222.2803,1787214
2021-10-19 14:00:00,223.194,223.72,222.8962,223.55,1375324
2021-10-19 13:00:00,223.12,223.28,222.71,223.19,1207204
2021-10-19 12:00:00,221.8,223.64,221.13,223.1027,2518983
2021-10-19 11:00:00,221.1,221.9,220.37,221.81,2491958
2021-10-19 10:00:00,222.93,223.49,221.0,221.0682,3062671
2021-10-19 09:00:00,223.41,223.69,221.665,223.1,75314
2021-10-19 08:00:00,223.36,223.68,223.11,223.3,39948
2021-10-19 07:00:00,223.15,223.5,223.04,223.36,6418
2021-10-19 06:00:00,223.1,223.25,223.1,223.15,4206
2021-10-19 05:00:00,222.99,223.59,222.97,223.1,7596
2021-10-18 20:00:00,222.02,222.4,221.87,222.39,17517
2021-10-18 19:00:00,222.35,222.35,222.0,222.0,4805
2021-10-18 18:00:00,222.45,222.45,222.22,222.4,39696
2021-10-18 17:00:00,222.22,222.65,222.05,222.25,564064
2021-10-18 16:00:00,222.66,222.91,221.69,222.22,2880434
2021-10-18 15:00:00,221.94,222.74,221.835,222.6534,1472267
2021-10-18 14:00:00,222.38,222.4899,221.6,221.95,1284989
2021-10-18 13:00:00,221.49,222.42,221.1401,222.365,1802301
2021-10-18 12:00:00,220.86,221.77,220.6,221.52,2710234
2021-10-18 11:00:00,219.97,221.18,219.65,220.835,3334308
2021-10-18 10:00:00,217.38,220.55,216.44,219.9694,3064747
2021-10-18 09:00:00,217.15,218.22,217.0,217.3746,64614
2021-10-18 08:00:00,217.2,218.03,217.05,217.86,22546
2021-10-18 07:00:00,216.97,217.01,216.82,216.82,1312
2021-10-18 06:00:00,217.55,217.55,217.12,217.28,1920
2021-10-18 05:00:00,217.8,218.1,217.55,217.55,4229
2021-10-15 20:00:00,218.38,218.62,218.16,218.52,8565
2021-10-15 19:00:00,218.25,218.38,218.15,218.3,8923
2021-10-15 18:00:00,218.25,218.49,218.11,218.2501,5364
2021-10-15 17:00:00,218.62,218.69,218.15,218.62,764091
2021-10-15 16:00:00,218.47,218.68,217.86,218.62,2873967
2021-10-15 15:00:00,218.85,218.98,218.1787,218.4793,1769323
2021-10-15 14:00:00,218.23,218.86,217.89,218.8444,1928338
2021-10-15 13:00:00,217.59,218.45,217.37,218.2551,1768061
2021-10-15 12:00:00,218.93,219.13,217.285,217.5601,2622220
2021-10-15 11:00:00,218.47,218.95,216.74,218.94,4254790
2021-10-15 10:00:00,218.78,219.31,216.62,218.4301,4099943
2021-10-15 09:00:00,218.7234,219.35,217.46,218.8,112666
2021-10-15 08:00:00,218.39,219.2,218.3,218.75,50320
2021-10-15 07:00:00,218.65,218.92,218.2,218.2,5512
2021-10-15 06:00:00,219.0,219.0,218.49,218.65,5522
2021-10-15 05:00:00,218.43,219.39,218.43,219.0,13058
2021-10-14 20:00:00,218.1,218.73,218.0,218.73,29298
2021-10-14 19:00:00,218.06,218.2,214.617965,218.1,12965
2021-10-14 18:00:00,218.0,218.25,217.95,218.03,310373
2021-10-14 17:00:00,217.46,218.49,217.46,217.95,1035988
2021-10-14 16:00:00,216.62,217.55,216.06,217.46,4115215
2021-10-14 15:00:00,216.24,216.635,215.84,216.61,2118267
2021-10-14 14:00:00,216.33,216.6,215.7159,216.26,2170452
2021-10-14 13:00:00,215.92,216.67,215.73,216.3492,2211633
2021-10-14 12:00:00,215.01,215.95,214.39,215.92,2638689
2021-10-14 11:00:00,212.87,215.4,212.41,215.0,4322478
2021-10-14 10:00:00,212.8,213.75,211.2201,212.86,3879987
2021-10-14 09:00:00,212.2599,213.25,212.01,212.71,102602
2021-10-14 08:00:00,212.8,213.0,212.05,212.9,104672
2021-10-14 07:00:00,213.0,213.18,212.8,212.96,16855
2021-10-14 06:00:00,212.48,213.37,212.48,213.01,14136
2021-10-14 05:00:00,211.19,212.5,211.19,212.49,9056
2021-10-13 20:00:00,209.91,210.21,209.91,210.01,27052
2021-10-13 19:00:00,209.8,209.99,209.66,209.98,14022
2021-10-13 18:00:00,209.71,209.86,209.55,209.65,17973
2021-10-13 17:00:00,209.39,209.8,209.15,209.7,426577
2021-10-13 16:00:00,208.94,209.47,208.5201,209.47,2580977
2021-10-13 15:00:00,208.64,209.43,208.08,208.92,1812589
2021-10-13 14:00:00,208.04,209.15,207.925,208.66,1541980
2021-10-13 13:00:00,208.56,208.6462,207.85,208.04,1305106
2021-10-13 12:00:00,208.23,208.72,207.13,208.56,1741729
2021-10-13 11:00:00,208.6,209.39,207.3536,208.1738,2595035
2021-10-13 10:00:00,207.5,209.9,207.25,208.55,3076079
2021-10-13 09:00:00,208.0,208.28,206.75,207.36,115889
2021-10-13 08:00:00,208.22,208.3,207.11,208.0,46225
2021-10-13 07:00:00,208.49,208.7,208.3,208.3,4012
2021-10-13 06:00:00,208.4,208.65,208.4,208.45,2533
2021-10-13 05:00:00,206.68,208.78,206.68,208.44,10466
2021-10-12 20:00:00,205.88,205.91,205.41,205.7,16716
2021-10-12 19:00:00,205.5599,205.87,205.5,205.5,8167
2021-10-12 18:00:00,205.72,205.72,205.4,205.5,10853
2021-10-12 17:00:00,206.71,206.79,205.11,205.6,324413
2021-10-12 16:00:00,206.86,207.33,205.96,206.68,2139369
2021-10-12 15:00:00,206.24,207.65,206.12,206.8496,1641595
2021-10-12 14:00:00,206.39,206.6499,205.28,206.25,1570874
2021-10-12 13:00:00,208.3,208.7,206.23,206.4,1451811
2021-10-12 12:00:00,206.8,208.29,206.75,208.2788,1666668
2021-10-12 11:00:00,207.55,209.44,206.61,206.71,3320483
2021-10-12 10:00:00,208.18,210.57,207.32,207.575,2937804
2021-10-12 09:00:00,208.2,208.78,206.433,208.38,84063
2021-10-12 08:00:00,208.2,208.49,207.81,207.85,39678
2021-10-12 07:00:00,207.7,208.3,207.7,208.24,9225
2021-10-12 06:00:00,206.9,207.9,206.9,207.5,23487
2021-10-12 05:00:00,205.85,206.74,205.63,206.68,3251
2021-10-11 20:00:00,206.4,206.95,206.02,206.15,20096
2021-10-11 19:00:00,206.5,206.58,206.34,206.34,23442
2021-10-11 18:00:00,206.45,206.53,206.32,206.41,24324
2021-10-11 17:00:00,206.95,206.95,206.12,206.3,1140507
2021-10-11 16:00:00,209.12,209.3,206.79,206.89,2392349
2021-10-11 15:00:00,208.95,209.5893,208.555,209.14,1294958
2021-10-11 14:00:00,209.63,209.63,208.23,208.9657,1497224
2021-10-11 13:00:00,209.58,209.86,208.73,209.6302,1755168
2021-10-11 12:00:00,209.68,210.3782,209.41,209.6,1947014
2021-10-11 11:00:00,209.24,210.63,209.13,209.69,2515706
2021-10-11 10:00:00,205.74,209.79,205.11,209.28,2533228
2021-10-11 09:00:00,205.8499,205.89,204.33,205.5,108188
2021-10-11 08:00:00,205.39,205.89,204.68,204.82,52931
2021-10-11 07:00:00,206.43,206.43,205.0,205.2,9879
2021-10-11 06:00:00,206.47,206.97,206.47,206.65,1776
2021-10-11 05:00:00,206.76,206.81,206.31,206.58,6011
2021-10-08 20:00:00,207.8,207.9,207.55,207.85,14126
2021-10-08 19:00:00,207.82,207.89,207.8,207.85,5846
2021-10-08 18:00:00,207.86,208.0,207.81,207.96,5898
2021-10-08 17:00:00,208.31,209.246807,207.76,207.86,430638
2021-10-08 16:00:00,209.14,209.41,208.09,208.26,2341642
2021-10-08 15:00:00,208.66,209.38,208.45,209.1318,1227991
2021-10-08 14:00:00,209.13,209.46,207.75,208.625,1580005
2021-10-08 13:00:00,209.35,209.75,208.88,209.11,1442684
2021-10-08 12:00:00,210.3201,210.63,209.21,209.36,1581866
2021-10-08 11:00:00,209.725,211.5309,209.2,210.315,2820615
2021-10-08 10:00:00,211.98,212.06,209.25,209.73,2572083
2021-10-08 09:00:00,210.2723,212.99,210.2723,212.01,221605
2021-10-08 08:00:00,210.54,211.75,210.2,211.65,37660
2021-10-08 07:00:00,210.02,210.26,210.01,210.2,2601
2021-10-08 06:00:00,209.82,210.01,209.41,209.95,1483
2021-10-08 05:00:00,210.85,211.0,210.0,210.0,7606
2021-10-07 20:00:00,210.7499,211.4,210.5,211.22,44138
2021-10-07 19:00:00,210.4,210.5,210.27,210.47,4656
2021-10-07 18:00:00,210.24,210.47,210.05,210.45,10040
2021-10-07 17:00:00,210.75,210.99,210.05,210.24,215985
2021-10-07 16:00:00,211.66,212.46,210.4213,210.75,3984138
2021-10-07 15:00:00,211.85,212.01,211.12,211.675,2105834
2021-10-07 14:00:00,212.27,212.27,211.62,211.865,2049735
2021-10-07 13:00:00,213.03,213.04,212.0201,212.29,2180146
2021-10-07 12:00:00,211.51,213.22,211.1,213.0216,3102430
2021-10-07 11:00:00,210.643,212.41,210.23,211.5,5106527
2021-10-07 10:00:00,211.8,211.88,209.72,210.64,4607512
2021-10-07 09:00:00,211.92,212.34,210.5,211.68,181896
2021-10-07 08:00:00,211.05,212.33,210.61,211.92,135566
2021-10-07 07:00:00,211.35,211.61,210.66,211.0,12692
2021-10-07 06:00:00,211.87,211.9,211.25,211.25,7605
2021-10-07 05:00:00,210.0,212.45,209.62,211.98,51170
2021-10-06 20:00:00,209.15,209.45,208.2,208.8,39421
2021-10-06 19:00:00,207.97,209.38,207.97,209.13,41251
2021-10-06 18:00:00,207.45,208.14,207.0,207.93,775155
2021-10-06 17:00:00,207.0,207.53,206.5,207.4,1364710
2021-10-06 16:00:00,205.85,207.2,204.98,207.0,3769146
2021-10-06 15:00:00,205.65,206.95,205.39,205.82,2643856
2021-10-06 14:00:00,204.63,206.17,203.649,205.64,2512898
2021-10-06 13:00:00,206.31,206.3356,204.29,204.6,2163898
2021-10-06 12:00:00,205.67,206.3198,203.75,206.2899,3131922
2021-10-06 11:00:00,203.22,206.8,201.9,205.683,5825179
2021-10-06 10:00:00,200.7653,205.6,200.7653,203.2001,4345141
2021-10-06 09:00:00,200.21,201.3001,199.28,201.04,792303
2021-10-06 08:00:00,199.39,200.46,199.08,200.44,72998
2021-10-06 07:00:00,199.19,199.81,199.0,199.1,12835
2021-10-06 06:00:00,200.22,200.22,198.55,198.87,22443
2021-10-06 05:00:00,200.63,201.0,200.01,200.24,24656
2021-10-05 20:00:00,205.19,205.25,204.26,204.43,21157
2021-10-05 19:00:00,204.42,205.19,204.42,205.05,21387
2021-10-05 18:00:00,204.48,204.6,204.2,204.6,10703
2021-10-05 17:00:00,204.51,204.68,204.02,204.4799,1216480
2021-10-05 16:00:00,205.89,206.3099,204.27,204.5,4060101
2021-10-05 15:00:00,205.84,206.48,205.51,205.87,1929590
2021-10-05 14:00:00,206.15,206.16,205.15,205.8484,1981372
2021-10-05 13:00:00,204.74,206.16,204.435,206.14,3370372
2021-10-05 12:00:00,204.3,204.77,203.55,204.725,3503105
2021-10-05 11:00:00,201.35,204.4,201.06,204.285,5315922
2021-10-05 10:00:00,199.53,201.66,198.54,201.335,4549594
2021-10-05 09:00:00,197.32,199.97,197.32,199.58,118069
2021-10-05 08:00:00,199.0,199.6,198.53,199.6,70141
2021-10-05 07:00:00,200.1,200.1,198.85,199.0,10172
2021-10-05 06:00:00,199.79,200.0,199.52,200.0,6758
2021-10-05 05:00:00,198.0,199.94,198.0,199.94,7413
2021-10-04 20:00:00,197.98,197.98,197.05,197.5,50876
2021-10-04 19:00:00,197.56,198.14,197.56,197.95,64993
2021-10-04 18:00:00,197.65,197.7299,197.44,197.56,29755
2021-10-04 17:00:00,197.32,197.73,197.32,197.6,468295
2021-10-04 16:00:00,197.37,198.22,195.55,197.36,6387576
2021-10-04 15:00:00,196.38,197.44,196.3208,197.31,2975357
2021-10-04 14:00:00,196.85,198.0,196.28,196.35,3405496
2021-10-04 13:00:00,197.99,198.669,196.69,196.86,3628255
2021-10-04 12:00:00,198.58,199.74,196.93,198.0,4052065
2021-10-04 11:00:00,200.68,200.8015,197.33,198.595,5961765
2021-10-04 10:00:00,205.6,205.77,199.2,200.7,5258639
2021-10-04 09:00:00,204.4008,206.902,204.3,205.6,98428
2021-10-04 08:00:00,205.2,205.52,204.3,204.9,53089
2021-10-04 07:00:00,205.34,205.73,204.7,204.7,5941
2021-10-04 06:00:00,205.3,205.72,205.3,205.39,2044
2021-10-04 05:00:00,205.53,206.32,204.7,205.02,6886
2021-10-01 20:00:00,207.33,207.35,206.95,207.2499,6908
2021-10-01 19:00:00,207.45,207.45,207.34,207.45,2730
2021-10-01 18:00:00,207.49,207.49,207.33,207.45,234871
2021-10-01 17:00:00,207.42,207.71,206.86,207.52,362410
2021-10-01 16:00:00,206.85,207.85,206.45,207.42,3606348
2021-10-01 15:00:00,204.86,207.11,204.82,206.8189,1830390
2021-10-01 14:00:00,203.98,205.4,203.63,204.83,1880570
2021-10-01 13:00:00,205.272,205.46,203.4368,203.935,2043222
2021-10-01 12:00:00,203.77,205.65,202.83,205.25,3023061
2021-10-01 11:00:00,204.47,204.7,202.03,203.7757,4474078
2021-10-01 10:00:00,207.96,208.59,203.35,204.49,4380138
2021-10-01 09:00:00,207.5199,208.58,206.65,207.96,98598
2021-10-01 08:00:00,206.87,208.49,206.4,207.68,70102
2021-10-01 07:00:00,205.7,206.89,205.62,206.89,7672
2021-10-01 06:00:00,205.0,205.5,204.98,205.35,3285
2021-10-01 05:00:00,205.0,205.48,204.51,204.51,13804
